,date,name,point
2880,2017-07-02,사운드 오브 뮤직,9.36
2881,2017-07-02,"서서평, 천천히 평온하게",9.23
2882,2017-07-02,첫 키스만 50번째,9.22
2883,2017-07-02,헤드윅,9.15
2884,2017-07-02,댄서,9.15
2885,2017-07-02,플래툰,9.15
2886,2017-07-02,샤인,9.09
2887,2017-07-02,어네스트와 셀레스틴,9.05
2888,2017-07-02,기쿠지로의 여름,9.02
2889,2017-07-02,노무현입니다,8.97
2890,2017-07-02,눈길,8.96
2891,2017-07-02,하이큐!! 끝과 시작,8.92
2892,2017-07-02,꿈의 제인,8.81
2893,2017-07-02,너의 이름은.,8.80
2894,2017-07-02,보스 베이비,8.68
2895,2017-07-02,심야식당2,8.61
2896,2017-07-02,라라랜드,8.59
2897,2017-07-02,오두막,8.57
2898,2017-07-02,일루셔니스트,8.52
2899,2017-07-02,케빈에 대하여,8.41
2900,2017-07-02,슈퍼 빼꼼: 스파이 대작전,8.38
2901,2017-07-02,옥자,8.38
2902,2017-07-02,캐리비안의 해적: 죽은 자는 말이 없다,8.35
2903,2017-07-02,에이리언: 커버넌트,8.32
2904,2017-07-02,블루 발렌타인,8.23
2905,2017-07-02,겟 아웃,8.20
2906,2017-07-02,문라이즈 킹덤,8.15
2907,2017-07-02,중독노래방,8.10
2908,2017-07-02,박열,8.09
2909,2017-07-02,프랭크,7.96
2910,2017-07-02,더 서클,7.93
2911,2017-07-02,원더 우먼,7.85
2912,2017-07-02,7번째 내가 죽던 날,7.84
2913,2017-07-02,미이라,7.42
2914,2017-07-02,대립군,7.42
2915,2017-07-02,하루,7.40
2916,2017-07-02,파워레인져스: 더 비기닝,7.31
2917,2017-07-02,론 레인저,7.28
2918,2017-07-02,악녀,7.24
2919,2017-07-02,트랜스포머: 최후의 기사,6.52
2920,2017-07-02,쇠파리,6.00
2921,2017-07-02,나의 붉은 고래,5.83
2922,2017-07-02,불한당: 나쁜 놈들의 세상,5.82
2923,2017-07-02,다크 하우스,5.67
2924,2017-07-02,리얼,4.58
2925,2017-07-03,킹 오브 프리즘 프라이드 더 히어로,9.44
2926,2017-07-03,사운드 오브 뮤직,9.36
2927,2017-07-03,"서서평, 천천히 평온하게",9.23
2928,2017-07-03,첫 키스만 50번째,9.22
2929,2017-07-03,우리들,9.19
2930,2017-07-03,헤드윅,9.15
2931,2017-07-03,플래툰,9.15
2932,2017-07-03,댄서,9.15
2933,2017-07-03,샤인,9.09
2934,2017-07-03,어네스트와 셀레스틴,9.05
2935,2017-07-03,기쿠지로의 여름,9.02
2936,2017-07-03,노무현입니다,8.97
2937,2017-07-03,하이큐!! 끝과 시작,8.92
2938,2017-07-03,꿈의 제인,8.81
2939,2017-07-03,너의 이름은.,8.80
2940,2017-07-03,보스 베이비,8.68
2941,2017-07-03,심야식당2,8.61
2942,2017-07-03,라라랜드,8.59
2943,2017-07-03,오두막,8.56
2944,2017-07-03,일루셔니스트,8.52
2945,2017-07-03,언페이스풀,8.50
2946,2017-07-03,케빈에 대하여,8.41
2947,2017-07-03,옥자,8.36
2948,2017-07-03,캐리비안의 해적: 죽은 자는 말이 없다,8.35
2949,2017-07-03,에이리언: 커버넌트,8.30
2950,2017-07-03,블루 발렌타인,8.23
2951,2017-07-03,겟 아웃,8.20
2952,2017-07-03,중독노래방,8.17
2953,2017-07-03,문라이즈 킹덤,8.15
2954,2017-07-03,트랜스포머: 패자의 역습,8.11
2955,2017-07-03,박열,8.05
2956,2017-07-03,프랭크,7.96
2957,2017-07-03,더 서클,7.90
2958,2017-07-03,7번째 내가 죽던 날,7.84
2959,2017-07-03,원더 우먼,7.83
2960,2017-07-03,미이라,7.42
2961,2017-07-03,대립군,7.41
2962,2017-07-03,하루,7.40
2963,2017-07-03,파워레인져스: 더 비기닝,7.31
2964,2017-07-03,론 레인저,7.28
2965,2017-07-03,악녀,7.25
2966,2017-07-03,트랜스포머: 최후의 기사,6.50
2967,2017-07-03,쇠파리,5.97
2968,2017-07-03,나의 붉은 고래,5.83
2969,2017-07-03,불한당: 나쁜 놈들의 세상,5.82
2970,2017-07-03,다크 하우스,5.63
2971,2017-07-03,리얼,4.54
2972,2017-07-04,사운드 오브 뮤직,9.36
2973,2017-07-04,킹 오브 프리즘 프라이드 더 히어로,9.34
2974,2017-07-04,"서서평, 천천히 평온하게",9.23
2975,2017-07-04,첫 키스만 50번째,9.22
2976,2017-07-04,우리들,9.19
2977,2017-07-04,헤드윅,9.16
2978,2017-07-04,플래툰,9.15
2979,2017-07-04,댄서,9.15
2980,2017-07-04,샤인,9.09
2981,2017-07-04,어네스트와 셀레스틴,9.05
2982,2017-07-04,기쿠지로의 여름,9.02
2983,2017-07-04,노무현입니다,8.96
2984,2017-07-04,하이큐!! 끝과 시작,8.92
2985,2017-07-04,꿈의 제인,8.83
2986,2017-07-04,너의 이름은.,8.80
2987,2017-07-04,보스 베이비,8.68
2988,2017-07-04,심야식당2,8.60
2989,2017-07-04,라라랜드,8.59
2990,2017-07-04,7년-그들이 없는 언론,8.58
2991,2017-07-04,오두막,8.56
2992,2017-07-04,일루셔니스트,8.52
2993,2017-07-04,"색, 계",8.52
2994,2017-07-04,언페이스풀,8.50
2995,2017-07-04,케빈에 대하여,8.41
2996,2017-07-04,옥자,8.37
2997,2017-07-04,캐리비안의 해적: 죽은 자는 말이 없다,8.36
2998,2017-07-04,에이리언: 커버넌트,8.29
2999,2017-07-04,블루 발렌타인,8.23
3000,2017-07-04,중독노래방,8.20
3001,2017-07-04,겟 아웃,8.20
3002,2017-07-04,문라이즈 킹덤,8.15
3003,2017-07-04,트랜스포머: 패자의 역습,8.11
3004,2017-07-04,박열,8.03
3005,2017-07-04,프랭크,7.96
3006,2017-07-04,더 서클,7.91
3007,2017-07-04,7번째 내가 죽던 날,7.84
3008,2017-07-04,원더 우먼,7.82
3009,2017-07-04,미이라,7.42
3010,2017-07-04,대립군,7.41
3011,2017-07-04,하루,7.39
3012,2017-07-04,파워레인져스: 더 비기닝,7.32
3013,2017-07-04,론 레인저,7.28
3014,2017-07-04,악녀,7.25
3015,2017-07-04,트랜스포머: 최후의 기사,6.49
3016,2017-07-04,쇠파리,5.96
3017,2017-07-04,나의 붉은 고래,5.83
3018,2017-07-04,불한당: 나쁜 놈들의 세상,5.83
3019,2017-07-04,다크 하우스,5.63
3020,2017-07-04,리얼,4.52
3021,2017-07-05,사운드 오브 뮤직,9.36
3022,2017-07-05,킹 오브 프리즘 프라이드 더 히어로,9.27
3023,2017-07-05,"서서평, 천천히 평온하게",9.23
3024,2017-07-05,첫 키스만 50번째,9.22
3025,2017-07-05,우리들,9.19
3026,2017-07-05,헤드윅,9.16
3027,2017-07-05,플래툰,9.14
3028,2017-07-05,댄서,9.14
3029,2017-07-05,샤인,9.10
3030,2017-07-05,어네스트와 셀레스틴,9.05
3031,2017-07-05,기쿠지로의 여름,9.02
3032,2017-07-05,파도가 지나간 자리,9.01
3033,2017-07-05,눈길,8.96
3034,2017-07-05,노무현입니다,8.96
3035,2017-07-05,하이큐!! 끝과 시작,8.92
3036,2017-07-05,꿈의 제인,8.81
3037,2017-07-05,스파이더맨: 홈커밍,8.80
3038,2017-07-05,너의 이름은.,8.80
3039,2017-07-05,연애담,8.76
3040,2017-07-05,보스 베이비,8.68
3041,2017-07-05,심야식당2,8.60
3042,2017-07-05,라라랜드,8.59
3043,2017-07-05,7년-그들이 없는 언론,8.58
3044,2017-07-05,오두막,8.56
3045,2017-07-05,일루셔니스트,8.52
3046,2017-07-05,"색, 계",8.52
3047,2017-07-05,언페이스풀,8.50
3048,2017-07-05,눈발,8.43
3049,2017-07-05,옥자,8.38
3050,2017-07-05,캐리비안의 해적: 죽은 자는 말이 없다,8.36
3051,2017-07-05,에이리언: 커버넌트,8.28
3052,2017-07-05,중독노래방,8.24
3053,2017-07-05,겟 아웃,8.20
3054,2017-07-05,너와 100번째 사랑,8.18
3055,2017-07-05,문라이즈 킹덤,8.15
3056,2017-07-05,트랜스포머: 패자의 역습,8.11
3057,2017-07-05,박열,8.02
3058,2017-07-05,매치 포인트,7.96
3059,2017-07-05,프랭크,7.96
3060,2017-07-05,더 서클,7.91
3061,2017-07-05,7번째 내가 죽던 날,7.84
3062,2017-07-05,원더 우먼,7.82
3063,2017-07-05,미이라,7.41
3064,2017-07-05,대립군,7.39
3065,2017-07-05,하루,7.39
3066,2017-07-05,파워레인져스: 더 비기닝,7.32
3067,2017-07-05,론 레인저,7.28
3068,2017-07-05,악녀,7.21
3069,2017-07-05,트랜스포머: 최후의 기사,6.48
3070,2017-07-05,쇠파리,5.96
3071,2017-07-06,사운드 오브 뮤직,9.36
3072,2017-07-06,킹 오브 프리즘 프라이드 더 히어로,9.24
3073,2017-07-06,"서서평, 천천히 평온하게",9.23
3074,2017-07-06,첫 키스만 50번째,9.22
3075,2017-07-06,우리들,9.19
3076,2017-07-06,헤드윅,9.16
3077,2017-07-06,플래툰,9.14
3078,2017-07-06,댄서,9.14
3079,2017-07-06,샤인,9.10
3080,2017-07-06,어네스트와 셀레스틴,9.05
3081,2017-07-06,기쿠지로의 여름,9.02
3082,2017-07-06,파도가 지나간 자리,9.01
3083,2017-07-06,눈길,8.96
3084,2017-07-06,노무현입니다,8.96
3085,2017-07-06,꿈의 제인,8.82
3086,2017-07-06,너의 이름은.,8.79
3087,2017-07-06,연애담,8.76
3088,2017-07-06,보스 베이비,8.68
3089,2017-07-06,스파이더맨: 홈커밍,8.63
3090,2017-07-06,심야식당2,8.60
3091,2017-07-06,라라랜드,8.59
3092,2017-07-06,7년-그들이 없는 언론,8.58
3093,2017-07-06,오두막,8.56
3094,2017-07-06,일루셔니스트,8.52
3095,2017-07-06,"색, 계",8.52
3096,2017-07-06,언페이스풀,8.50
3097,2017-07-06,눈발,8.43
3098,2017-07-06,옥자,8.39
3099,2017-07-06,캐리비안의 해적: 죽은 자는 말이 없다,8.35
3100,2017-07-06,에이리언: 커버넌트,8.27
3101,2017-07-06,겟 아웃,8.20
3102,2017-07-06,너와 100번째 사랑,8.19
3103,2017-07-06,문라이즈 킹덤,8.15
3104,2017-07-06,박열,8.02
3105,2017-07-06,매치 포인트,7.96
3106,2017-07-06,프랭크,7.96
3107,2017-07-06,더 서클,7.89
3108,2017-07-06,7번째 내가 죽던 날,7.84
3109,2017-07-06,원더 우먼,7.81
3110,2017-07-06,미이라,7.41
3111,2017-07-06,대립군,7.39
3112,2017-07-06,하루,7.39
3113,2017-07-06,론 레인저,7.28
3114,2017-07-06,악녀,7.14
3115,2017-07-06,트랜스포머: 최후의 기사,6.47
3116,2017-07-06,나의 붉은 고래,5.84
3117,2017-07-06,불한당: 나쁜 놈들의 세상,5.84
3118,2017-07-06,다크 하우스,5.60
3119,2017-07-06,리얼,4.50
3120,2017-07-07,사운드 오브 뮤직,9.36
3121,2017-07-07,킹 오브 프리즘 프라이드 더 히어로,9.25
3122,2017-07-07,"서서평, 천천히 평온하게",9.23
3123,2017-07-07,첫 키스만 50번째,9.22
3124,2017-07-07,헤드윅,9.17
3125,2017-07-07,플래툰,9.14
3126,2017-07-07,댄서,9.14
3127,2017-07-07,하울의 움직이는 성,9.10
3128,2017-07-07,샤인,9.10
3129,2017-07-07,어네스트와 셀레스틴,9.05
3130,2017-07-07,기쿠지로의 여름,9.02
3131,2017-07-07,파도가 지나간 자리,9.01
3132,2017-07-07,눈길,8.96
3133,2017-07-07,노무현입니다,8.96
3134,2017-07-07,꿈의 제인,8.82
3135,2017-07-07,너의 이름은.,8.79
3136,2017-07-07,연애담,8.76
3137,2017-07-07,보스 베이비,8.68
3138,2017-07-07,심야식당2,8.61
3139,2017-07-07,라라랜드,8.59
3140,2017-07-07,스파이더맨: 홈커밍,8.58
3141,2017-07-07,7년-그들이 없는 언론,8.58
3142,2017-07-07,오두막,8.56
3143,2017-07-07,일루셔니스트,8.52
3144,2017-07-07,언페이스풀,8.50
3145,2017-07-07,눈발,8.43
3146,2017-07-07,옥자,8.40
3147,2017-07-07,캐리비안의 해적: 죽은 자는 말이 없다,8.35
3148,2017-07-07,중독노래방,8.28
3149,2017-07-07,에이리언: 커버넌트,8.27
3150,2017-07-07,겟 아웃,8.20
3151,2017-07-07,너와 100번째 사랑,8.19
3152,2017-07-07,문라이즈 킹덤,8.15
3153,2017-07-07,박열,8.02
3154,2017-07-07,매치 포인트,7.96
3155,2017-07-07,프랭크,7.96
3156,2017-07-07,더 서클,7.89
3157,2017-07-07,7번째 내가 죽던 날,7.85
3158,2017-07-07,원더 우먼,7.81
3159,2017-07-07,미이라,7.41
3160,2017-07-07,하루,7.39
3161,2017-07-07,대립군,7.39
3162,2017-07-07,론 레인저,7.28
3163,2017-07-07,악녀,7.11
3164,2017-07-07,트랜스포머: 최후의 기사,6.46
3165,2017-07-07,나의 붉은 고래,5.85
3166,2017-07-07,불한당: 나쁜 놈들의 세상,5.84
3167,2017-07-07,다크 하우스,5.60
3168,2017-07-07,리얼,4.49
3169,2017-07-08,사운드 오브 뮤직,9.36
3170,2017-07-08,킹 오브 프리즘 프라이드 더 히어로,9.27
3171,2017-07-08,"서서평, 천천히 평온하게",9.23
3172,2017-07-08,첫 키스만 50번째,9.22
3173,2017-07-08,헤드윅,9.17
3174,2017-07-08,플래툰,9.14
3175,2017-07-08,댄서,9.14
3176,2017-07-08,하울의 움직이는 성,9.10
3177,2017-07-08,샤인,9.10
3178,2017-07-08,어네스트와 셀레스틴,9.05
3179,2017-07-08,기쿠지로의 여름,9.02
3180,2017-07-08,파도가 지나간 자리,9.01
3181,2017-07-08,눈길,8.96
3182,2017-07-08,노무현입니다,8.95
3183,2017-07-08,꿈의 제인,8.81
3184,2017-07-08,너의 이름은.,8.79
3185,2017-07-08,연애담,8.76
3186,2017-07-08,보스 베이비,8.68
3187,2017-07-08,심야식당2,8.61
3188,2017-07-08,라라랜드,8.59
3189,2017-07-08,7년-그들이 없는 언론,8.58
3190,2017-07-08,오두막,8.57
3191,2017-07-08,스파이더맨: 홈커밍,8.56
3192,2017-07-08,일루셔니스트,8.52
3193,2017-07-08,눈발,8.42
3194,2017-07-08,옥자,8.42
3195,2017-07-08,캐리비안의 해적: 죽은 자는 말이 없다,8.36
3196,2017-07-08,중독노래방,8.28
3197,2017-07-08,에이리언: 커버넌트,8.25
3198,2017-07-08,겟 아웃,8.20
3199,2017-07-08,너와 100번째 사랑,8.20
3200,2017-07-08,문라이즈 킹덤,8.15
3201,2017-07-08,박열,8.03
3202,2017-07-08,매치 포인트,7.96
3203,2017-07-08,프랭크,7.96
3204,2017-07-08,더 서클,7.88
3205,2017-07-08,7번째 내가 죽던 날,7.86
3206,2017-07-08,원더 우먼,7.81
3207,2017-07-08,미이라,7.41
3208,2017-07-08,하루,7.39
3209,2017-07-08,대립군,7.38
3210,2017-07-08,론 레인저,7.28
3211,2017-07-08,악녀,7.09
3212,2017-07-08,트랜스포머: 최후의 기사,6.46
3213,2017-07-08,불한당: 나쁜 놈들의 세상,5.84
3214,2017-07-08,나의 붉은 고래,5.83
3215,2017-07-08,리얼,4.48
3216,2017-07-09,사운드 오브 뮤직,9.36
3217,2017-07-09,킹 오브 프리즘 프라이드 더 히어로,9.27
3218,2017-07-09,"서서평, 천천히 평온하게",9.23
3219,2017-07-09,첫 키스만 50번째,9.22
3220,2017-07-09,헤드윅,9.16
3221,2017-07-09,플래툰,9.14
3222,2017-07-09,댄서,9.14
3223,2017-07-09,하울의 움직이는 성,9.10
3224,2017-07-09,샤인,9.10
3225,2017-07-09,어네스트와 셀레스틴,9.05
3226,2017-07-09,기쿠지로의 여름,9.02
3227,2017-07-09,파도가 지나간 자리,9.02
3228,2017-07-09,눈길,8.96
3229,2017-07-09,노무현입니다,8.95
3230,2017-07-09,꿈의 제인,8.82
3231,2017-07-09,너의 이름은.,8.79
3232,2017-07-09,연애담,8.76
3233,2017-07-09,보스 베이비,8.68
3234,2017-07-09,심야식당2,8.62
3235,2017-07-09,라라랜드,8.59
3236,2017-07-09,7년-그들이 없는 언론,8.58
3237,2017-07-09,오두막,8.57
3238,2017-07-09,스파이더맨: 홈커밍,8.53
3239,2017-07-09,일루셔니스트,8.52
3240,2017-07-09,옥자,8.43
3241,2017-07-09,눈발,8.42
3242,2017-07-09,캐리비안의 해적: 죽은 자는 말이 없다,8.36
3243,2017-07-09,중독노래방,8.25
3244,2017-07-09,에이리언: 커버넌트,8.24
3245,2017-07-09,겟 아웃,8.20
3246,2017-07-09,너와 100번째 사랑,8.19
3247,2017-07-09,문라이즈 킹덤,8.16
3248,2017-07-09,박열,8.04
3249,2017-07-09,매치 포인트,7.96
3250,2017-07-09,프랭크,7.96
3251,2017-07-09,더 서클,7.87
3252,2017-07-09,7번째 내가 죽던 날,7.84
3253,2017-07-09,원더 우먼,7.80
3254,2017-07-09,미이라,7.41
3255,2017-07-09,하루,7.39
3256,2017-07-09,대립군,7.38
3257,2017-07-09,악녀,7.08
3258,2017-07-09,트랜스포머: 최후의 기사,6.46
3259,2017-07-09,불한당: 나쁜 놈들의 세상,5.85
3260,2017-07-09,나의 붉은 고래,5.81
3261,2017-07-09,리얼,4.47
3262,2017-07-10,사운드 오브 뮤직,9.36
3263,2017-07-10,킹 오브 프리즘 프라이드 더 히어로,9.27
3264,2017-07-10,"서서평, 천천히 평온하게",9.23
3265,2017-07-10,첫 키스만 50번째,9.22
3266,2017-07-10,헤드윅,9.17
3267,2017-07-10,플래툰,9.14
3268,2017-07-10,댄서,9.14
3269,2017-07-10,하울의 움직이는 성,9.10
3270,2017-07-10,샤인,9.10
3271,2017-07-10,어네스트와 셀레스틴,9.05
3272,2017-07-10,파도가 지나간 자리,9.02
3273,2017-07-10,눈길,8.96
3274,2017-07-10,노무현입니다,8.95
3275,2017-07-10,꿈의 제인,8.81
3276,2017-07-10,너의 이름은.,8.78
3277,2017-07-10,연애담,8.76
3278,2017-07-10,보스 베이비,8.68
3279,2017-07-10,심야식당2,8.63
3280,2017-07-10,라라랜드,8.59
3281,2017-07-10,7년-그들이 없는 언론,8.58
3282,2017-07-10,오두막,8.57
3283,2017-07-10,일루셔니스트,8.52
3284,2017-07-10,스파이더맨: 홈커밍,8.50
3285,2017-07-10,옥자,8.43
3286,2017-07-10,눈발,8.42
3287,2017-07-10,캐리비안의 해적: 죽은 자는 말이 없다,8.36
3288,2017-07-10,중독노래방,8.28
3289,2017-07-10,에이리언: 커버넌트,8.24
3290,2017-07-10,겟 아웃,8.20
3291,2017-07-10,너와 100번째 사랑,8.19
3292,2017-07-10,문라이즈 킹덤,8.16
3293,2017-07-10,박열,8.04
3294,2017-07-10,매치 포인트,7.97
3295,2017-07-10,프랭크,7.96
3296,2017-07-10,최악의 하루,7.90
3297,2017-07-10,더 서클,7.87
3298,2017-07-10,7번째 내가 죽던 날,7.84
3299,2017-07-10,원더 우먼,7.80
3300,2017-07-10,내 사랑,7.73
3301,2017-07-10,미이라,7.41
3302,2017-07-10,하루,7.40
3303,2017-07-10,대립군,7.38
3304,2017-07-10,엑스텐션,7.18
3305,2017-07-10,악녀,7.05
3306,2017-07-10,트랜스포머: 최후의 기사,6.45
3307,2017-07-10,불한당: 나쁜 놈들의 세상,5.85
3308,2017-07-10,나의 붉은 고래,5.83
3309,2017-07-10,리얼,4.46
3310,2017-07-11,킹 오브 프리즘 프라이드 더 히어로,9.26
3311,2017-07-11,"서서평, 천천히 평온하게",9.24
3312,2017-07-11,첫 키스만 50번째,9.22
3313,2017-07-11,헤드윅,9.17
3314,2017-07-11,플래툰,9.14
3315,2017-07-11,댄서,9.14
3316,2017-07-11,하울의 움직이는 성,9.10
3317,2017-07-11,샤인,9.10
3318,2017-07-11,어네스트와 셀레스틴,9.05
3319,2017-07-11,파도가 지나간 자리,9.02
3320,2017-07-11,눈길,8.96
3321,2017-07-11,노무현입니다,8.95
3322,2017-07-11,꿈의 제인,8.80
3323,2017-07-11,너의 이름은.,8.78
3324,2017-07-11,연애담,8.76
3325,2017-07-11,보스 베이비,8.68
3326,2017-07-11,심야식당2,8.63
3327,2017-07-11,라라랜드,8.59
3328,2017-07-11,7년-그들이 없는 언론,8.58
3329,2017-07-11,오두막,8.57
3330,2017-07-11,일루셔니스트,8.52
3331,2017-07-11,스파이더맨: 홈커밍,8.49
3332,2017-07-11,옥자,8.43
3333,2017-07-11,눈발,8.42
3334,2017-07-11,캐리비안의 해적: 죽은 자는 말이 없다,8.36
3335,2017-07-11,중독노래방,8.29
3336,2017-07-11,에이리언: 커버넌트,8.24
3337,2017-07-11,겟 아웃,8.21
3338,2017-07-11,너와 100번째 사랑,8.19
3339,2017-07-11,셰임,8.18
3340,2017-07-11,문라이즈 킹덤,8.16
3341,2017-07-11,박열,8.03
3342,2017-07-11,매치 포인트,7.97
3343,2017-07-11,프랭크,7.96
3344,2017-07-11,최악의 하루,7.90
3345,2017-07-11,더 서클,7.87
3346,2017-07-11,7번째 내가 죽던 날,7.84
3347,2017-07-11,맥베스,7.84
3348,2017-07-11,원더 우먼,7.80
3349,2017-07-11,미이라,7.41
3350,2017-07-11,하루,7.40
3351,2017-07-11,대립군,7.37
3352,2017-07-11,엑스텐션,7.18
3353,2017-07-11,악녀,7.05
3354,2017-07-11,트랜스포머: 최후의 기사,6.45
3355,2017-07-11,불한당: 나쁜 놈들의 세상,5.86
3356,2017-07-11,나의 붉은 고래,5.82
3357,2017-07-11,리얼,4.46
3358,2017-07-12,다크 나이트,9.32
3359,2017-07-12,킹 오브 프리즘 프라이드 더 히어로,9.27
3360,2017-07-12,"서서평, 천천히 평온하게",9.24
3361,2017-07-12,오즈의 마법사,9.23
3362,2017-07-12,첫 키스만 50번째,9.22
3363,2017-07-12,헤드윅,9.18
3364,2017-07-12,플래툰,9.15
3365,2017-07-12,댄서,9.14
3366,2017-07-12,하울의 움직이는 성,9.10
3367,2017-07-12,샤인,9.10
3368,2017-07-12,어네스트와 셀레스틴,9.05
3369,2017-07-12,파도가 지나간 자리,9.02
3370,2017-07-12,눈길,8.95
3371,2017-07-12,노무현입니다,8.95
3372,2017-07-12,꿈의 제인,8.80
3373,2017-07-12,너의 이름은.,8.78
3374,2017-07-12,연애담,8.76
3375,2017-07-12,심야식당2,8.63
3376,2017-07-12,라라랜드,8.59
3377,2017-07-12,7년-그들이 없는 언론,8.58
